134	0	71.2418	90	77.892	
135	0	68.8525	88.8889	79.4667	
136	0	68.5065	91.3462	78.3163	
137	2.54777	66.3399	91.9598	70.5882	
138	2.61438	67.8808	90.8213	79.3814	
139	0	67.6471	91.3876	78.866	
140	0	71.0345	80.4878	80.6878	
141	0	72.2581	92.1569	79.8409	
142	0	72.459	90.7767	77.635	
143	0	69.3291	92.2705	81.0526	
144	4.57516	68.7708	88.4058	75.7256	
145	2.73973	69.7368	88.6139	78.1818	
146	0	69.637	92.1182	76.4249	
147	0	67.6667	88.5714	78.9894	
148	2.54777	69.103	91.3044	77.3333	
149	2.48447	69.3333	90.1869	76.8831	
150	0	65.7807	88.7255	74.8031	
151	0	70.4319	88.4058	77.3438	
152	0	68.8312	88.7255	75.5263	
153	2.48447	68.6207	87.1429	76.9437	
154	2.64901	68.0782	88.0952	77.8947	
155	0	70.1031	91.0448	80.8511	
156	0	66.1017	92.233	79.0026	
157	0	68.2848	90.5941	76.1155	
158	0	66.7732	90.8213	77.9487	
159	2.5641	69.697	90.7317	77.2251	
160	5.03145	69.281	89.3204	76.5172	
161	0	67.2297	89.8551	75.1938	
162	0	63.8513	85.8537	75.2632	
163	0	68.543	88.5714	76.4398	
164	2.68456	67.4419	91.3044	76.5464	
165	3.87097	67.6976	90.566	78.5146	
166	3.125	71.2375	89.7561	77.3779	
167	3.31126	68.75	87.6238	76.6839	
168	4.51613	70.1987	88.785	77.7487	
169	0	71.8121	90.2326	77.0408	
170	0	70.3947	89.6861	78.0612	
171	0	68	90.6667	76.4398	
172	0	70.0997	92.8889	78	
173	0	69.6667	89.5197	77.0781	
174	0	75.3333	92.1739	80.3398	
175	0	75.2475	88.2845	77.2182	
176	0	72.7273	90.0433	76.8473	
177	3.26797	74.9196	90.8696	77.2152	
178	0	71.9136	93.6441	80.6763	
179	2.68456	76.1468	90.6504	80.4819	
180	3.14465	76.7584	93.9024	77.5414	
181	5.35714	72.956	94.958	82.801	
182	0	71.8954	93.2489	78.4841	
183	0	73.4824	89.5397	79.3612	
184	0	71.4286	92.3404	79.3103	
185	0	71.3826	91.8803	77.8055	
186	0	71.3816	92.9203	80.1527	
187	0	69.2064	90.708	78.607	
188	0	70.5882	89.9123	77.9747	
189	0	73.9683	91.1111	76.6332	
190	2.51572	66.9967	90.6667	77.8351	
191	0	71.8954	90.7895	77.9747	
192	0	70.2703	87.0536	77.6623	
193	0	66.0066	89.4495	75.4386	
194	2.5	68.0782	91.5493	77.4536	
195	0	69.3333	91.3242	79.2208	
196	2.45399	63.5452	92.2705	76.1905	
197	0	66.5505	89.4977	74.6073	
198	0	63.6364	87.2727	75.6544	
199	0	68.2594	87.7934	76.738	
200	0	66.7774	88.6256	77.7778	
201	0	67.6871	88.5167	75.9894	
202	3.42466	66.6667	87.9808	74.8705	
203	0	66.343	88.9401	76.3021	
204	0	68.0702	88.5167	77.2846	
205	0	68.2759	85.5814	76.1905	
206	0	67.3469	90.9953	76.5013	
207	2.66667	68.6667	87.619	74.036	
208	0	67.6157	88.2076	76.1905	
209	0	66.436	91.3462	67.2872	
210	0	68.5246	89.3023	76.378	
211	0	72.8223	87.6777	76.3158	
212	0	65.5844	86.5385	75.4522	
213	0	66.8896	88.6256	76.0526	
214	0	72.0136	88.9401	78.2493	
215	2.40964	68.75	89.4495	78.8804	
216	2.5641	68.2119	86.9159	78.1333	
217	2.54777	67.4342	87.619	76.2032	
218	0	67.0034	91.9048	78.3784	
219	0	68.6869	87.7358	79.2105	
220	2.45399	64.5051	89.7196	77.3585	
221	0	65.5052	85.446	77.7188	
222	0	72.6316	88.7324	79.8928	
223	0	67.354	87.2727	76.5957	
224	0	68.2119	90.7407	78.2493	
225	0	68.4028	92.2727	79.6875	
226	0	68.8742	86.8545	77.3936	
227	0	69.1083	89.2019	77.6596	
228	0	67.9612	87.3239	75.2	
229	0	68.2119	88.4793	78.8204	
230	3.57143	64.8208	90.9524	78.0105	
231	3.65854	68.8742	90.566	79.4195	
232	0	69.0476	91.5888	79.79	
233	0	67.5585	89.5455	79.6296	
234	2.48447	67.6667	89.4495	78.7798	
235	0	67.4576	90.2326	80.3763	
236	0	74.2475	89.0411	79.5812	
237	2.54777	70.8609	90.1961	77.7188	
238	0	70	92.5581	82.2102	
239	0	68.8525	88.9952	76.4706	
240	3.24675	70.7792	91.5094	77.9841	
241	0	71.0098	91.0377	81.117	
242	0	69.9029	90.0474	79.1557	
243	3.16456	71.8121	88.6256	77.8667	
244	0	73.2673	91.5493	80.9524	
245	0	67.2185	87.7934	77.7174	
246	0	68.543	93.4272	77.3684	
247	0	71.8644	93.2367	78.2383	
