1.42	84.1629	92.3469	74.8538	84.8878	
1.43	87.2727	89.3204	75.731	84.6517	
1.44	83.0435	91.4286	80.4665	85.5294	
1.45	81.25	92.0398	80.5471	85.7314	
1.46	85.1163	90.9091	79.351	84.0286	
1.47	85	88.7805	75.6757	83.274	
1.48	85.2018	86.2745	73.4139	83.7292	
1.49	84.4037	91.3265	73.9521	81.7204	
1.5	82.5688	90.7692	74.2424	81.0811	
1.51	82.4074	86.6667	72.8659	81.0202	
1.52	84.3318	92.3077	72.1362	80.5882	
1.53	84.5794	87.1658	73.9264	78.9786	
1.54	80.2691	86.2637	74.3671	79.4749	
1.55	86.7299	90.5028	71.2025	77.1598	
1.56	81.8605	85.7924	68.75	78.4409	
1.57	84.1861	84.1808	72.459	75.6243	
1.58	82.3256	86.6279	66.5552	76.3636	
1.59	78.0269	86.3905	68.1507	73.7864	
1.6	79.9043	84.0491	67.7852	74.8474	
1.61	75.9434	82.9545	62.3377	74.1778	
1.62	76.8519	86.9048	68.9189	73.3735	
1.63	79.8077	85.8824	65.4839	72.0195	
1.64	77.2947	87.6471	65.4485	70.696	
1.65	83.0918	88.8889	70.0997	70.5314	
1.66	79.6209	85.2273	65.0327	68.568	
1.67	72.9469	87.6404	66.7785	70.8845	
1.68	83.7438	85.5556	71	69.1839	
1.69	75.9615	84.6154	66.6667	69.3727	
1.7	79.4258	87.7778	70.5502	69.3803	
1.71	78.8018	88.5246	69.7674	69.475	
1.72	79.1878	86.0335	66.3462	69.4853	
1.73	78.7879	87.027	69.9029	70.2076	
1.74	78.0612	87.3626	66.7732	70.9246	
1.75	76.8473	87.8307	67.541	72.1472	
1.76	77.8325	84.2105	65.3465	72.8049	
1.77	77.6699	87.8453	67.893	73.1235	
1.78	72.8643	85.7143	66.7785	72.3798	
1.79	76.6497	85.8696	64.1447	76.8944	
1.8	74.8663	84.7368	64.9007	75.7946	
1.81	72.8723	83.9572	62.9252	74.6012	
1.82	72.8723	82.8877	64.4295	75.6098	
1.83	69.2708	84.5745	59.4684	77.4939	
1.84	76.1905	84.492	63.1757	78.1775	
1.85	71.4286	82.967	62.8571	77.4473	
1.86	73.6559	84.6995	57.7181	77.4665	
1.87	72.1649	79.5699	58.7413	78.0606	
1.88	73.913	81.1429	58.2456	77.8046	
1.89	69.697	79.8883	61.6725	80	
1.9	73.6842	80.3468	54.0636	81.1751	
1.91	78.8889	79.0698	58.5185	80.9409	
1.92	70.3704	78.0488	56.5217	82.5123	
1.93	70.5882	76.4331	58.6331	82.2678	
1.94	75.9162	79.1411	55.9028	81.3702	
1.95	72.8723	79.8742	56.2278	83.1707	
1.96	73.057	78.3951	55.7895	82.593	
1.97	72.3404	78.75	54.9296	84.1019	
1.98	72.0207	78.481	56.6553	82.3884	
1.99	69.3878	74.6914	55	82.2196	
2	76.1421	79.8742	57.2391	83.353	
