19	100	100	100	100	
20	100	100	100	100	
21	100	100	99.7963	100	
22	100	100	99.7951	100	
23	99.6825	100	99.591	100	
24	100	100	99.7947	100	
25	99.6795	100	99.5902	100	
26	99.6815	100	99.5893	100	
27	99.6825	100	99.5902	100	
28	99.6825	100	99.5902	99.9044	
29	99.0476	99.6337	99.177	99.904	
30	99.361	99.6324	99.177	100	
31	99.0476	99.6324	99.1684	100	
32	98.7179	99.631	98.3471	99.8068	
33	98.3923	99.6296	98.5356	99.6139	
34	98.7097	99.6283	98.5447	99.516	
35	98.7097	99.6269	98.5294	99.2233	
36	98.6971	99.6241	98.3051	99.3157	
37	98.6842	99.2395	98.3087	99.3137	
38	98.6711	99.6154	98.2869	99.5098	
39	98.6577	99.6139	97.8402	99.5093	
40	98.6577	99.6124	98.0519	99.5059	
41	98.3221	98.8462	97.8261	99.504	
42	98.6532	99.2188	98	99.503	
43	98.6441	99.6094	97.7876	99.5015	
44	98.983	99.6032	97.5501	99.3988	
45	98.9691	99.6032	97.0387	99.5972	
46	98.2818	99.2063	97.6852	99.4939	
47	98.6207	99.2032	97.2222	99.187	
48	98.5965	99.2	96.9697	98.9889	
49	98.9324	99.1903	96.2175	98.7842	
50	99.2908	99.1968	95.9906	98.6775	
51	98.5714	99.1903	96.8293	98.567	
52	98.556	99.1803	95.6204	98.3623	
53	98.5294	98.7552	95.5665	98.46	
54	98.1481	98.3193	95.2854	98.2474	
55	98.1061	98.2979	95.0125	98.2347	
56	98.0916	96.9828	94.9367	97.6166	
57	97.7099	97.8261	93.924	97.1934	
58	97.7099	97.7974	94.0568	97.2917	
59	97.2973	97.3214	93.2467	97.0711	
60	96.4567	96.861	92.9319	97.1549	
61	96.371	96.8182	92.0424	96.9377	
62	96.3563	96.7742	92.3077	96.6986	
63	95.9184	96.7593	91.3747	96.5812	
64	95.279	96.1905	90.137	96.5517	
65	94.8276	94.7867	87.9121	96.2963	
66	94.8276	95.6938	87.7778	95.943	
67	96.0352	94.6341	87.8531	96.0133	
68	92.6087	94.5274	86.119	96.3046	
69	93.6937	94.898	85.8382	96.0718	
70	93.1507	93.3673	86.0058	95.6229	
71	93.0556	94.8454	86.0534	95.3725	
72	93.4884	93.1937	84.5238	95.3462	
73	92.7885	93.5135	83.0816	95.1081	
74	93.1373	92.9348	80.597	95.0631	
75	91.1765	93.2961	80.9231	95.3811	
76	90.9091	91.0615	79.2683	95.1106	
77	90.9091	90.7104	78.1155	94.3023	
78	88.3249	90.3955	78.6834	94	
79	90.5263	89.7727	78.7975	93.4988	
80	89.7849	90.2299	78.8462	93.2224	
81	88.2979	90.8046	76.4516	92.619	
82	87.9121	88.5057	76.2058	91.8757	
83	85.0829	89.0173	75.4153	91.6566	
84	88.8889	86.5497	72.6984	91.7275	
85	88.2022	86.2275	72.5807	90.3893	
86	87.8613	84.9398	70.7792	90.5172	
87	85.4651	82.5301	69.5082	89.604	
88	82.0809	84.1463	68.75	89.2902	
89	80.4598	81.3665	66.3366	88.6534	
90	77.0115	81.0976	65.7534	88.3312	
91	76.0234	79.1411	63.9175	88.7056	
92	74.4048	76.6871	65.3571	87.5792	
93	76.3636	77.2727	62.3288	86.9898	
94	75.9259	76.2821	61.6197	86.6407	
95	70.1219	74.5223	60.6383	86.0131	
96	65.8537	72.6667	60.219	86.8248	
97	66.875	73.1034	57.8182	85.9043	
98	66.8712	70.4225	58.4559	85.8681	
99	62.8931	70.5479	55.8824	85.4422	
100	57.6687	71.4286	53.2374	84.5628	
101	56.7073	72.028	52.5362	84.9862	
102	58.0247	70.5036	52.809	84.9162	
103	55	68.1159	51.6364	84.5506	
104	57.5	68.3824	49.4545	83.6158	
105	54.0881	63.9098	48.3395	82.6458	
106	51.5924	62.5954	48.8889	81.5407	
107	50.6098	63.6364	46.3768	80.5195	
108	48.4076	67.5	45.4212	80.7069	
109	45.625	63.3588	45.6204	80.1493	
110	48.0263	63.2812	43.2727	78.6787	
111	44.6667	57.8125	41.7266	79.0123	
112	41.8919	57.6	43.0147	77.7605	
113	38.7097	52.381	39.1304	77.7424	
114	38.3648	54.5455	37.7289	77.1615	
115	35.9477	46.4567	38.2353	75.2459	
116	33.3333	51.6129	37.6384	74.7069	
117	34.6667	44.3548	36.9004	75	
118	32.1918	50.8064	37.2549	74.8276	
119	30.7692	46.7742	35.316	74.6528	
120	30.5195	44.4444	35.6322	73.8053	
121	31.5436	42.1488	33.7255	72.695	
122	30.8219	42.735	34.6614	71.1434	
123	32.6241	39.3162	33.0645	70.0917	
124	32.0261	39.6552	31.7269	70.5009	
125	31.7881	34.7107	31.7829	70.8333	
126	31.7881	38.3333	31.3492	69.8864	
127	30.137	35.5932	29.2969	69.112
